row Id,file Id,Record_Type,State,Buy_Sell,Quantity,Instrument_Code,ISIN_Code,Sedol_Code,Exchange_Id,Gross_Price,Net_Net_Price,Gross_Consideration,Net_Net_Consideration,Settlement_Consideration,Counterparty,Trade_Date,Trade_Time,Trade_Id,Version_Number,Settlement_Date,Dealt_Ccy,Settlement_Ccy,Dealt_To_Settlement_Rate,Dealing_Capacity,Order_Id,Entered_By,Exchange_Trade_Code,Book_Id,Trader,Accrued_Days,Accrued_Interest,Trade_Flags,Sub_Account,Commission,Market_Charges,Brokerage,Stamp_Duty,PTM_Levy,Oasys_Ref,Notes,Bo_Counterparty,BO_Sub_Account,BO_Book_Id,Book_Settlement_Model,Cpty_Book_Id,BO_Cpty_Book_Id,Entered_By_User_Group,BO_Entered_By_User_Group,BO_Counterparty_CREF,BO_Counterparty_CRF2,Instrument_Id,Counterparty_Id,Account_Id,Entered_Date,Entered_Time,Business_Transaction,Commission_Type,Commission_Value,Trading_Entity_ID,Instrument_Description,Epic_Code,Counterparty_Description,Counterparty_Type,Country_Of_Domicile,Amended_Date,Amended_Time,Sales_Credit,Markup,Facilitation,Dealt_Price,Group_Id,Net_Price,Net_Consideration,Business_Transaction_Description,BO_Order_Counterparty,Order_Counterparty,BO_Order_Counterparty_CREF,BO_Order_Counterparty_CREF2,Charge_Name_1,Charge_Amount_1,Charge_Inclusive_1,Charge_Currency_1,Charge_Currency_Amount_1,Charge_Name_2,Charge_Amount_2,Charge_Inclusive_2,Charge_Currency_2,Charge_Currency_Amount_2,Charge_Name_3,Charge_Amount_3,Charge_Inclusive_3,Charge_Currency_3,Charge_Currency_Amount_3,Charge_Name_4,Charge_Amount_4,Charge_Inclusive_4,Charge_Currency_4,Charge_Currency_Amount_4,Charge_Name_5,Charge_Amount_5,Charge_Inclusive_5,Charge_Currency_5,Charge_Currency_Amount_5,Charge_Name_6,Charge_Amount_6,Charge_Inclusive_6,Charge_Currency_6,Charge_Currency_Amount_6,Charge_Name_7,Charge_Amount_7,Charge_Inclusive_7,Charge_Currency_7,Charge_Currency_Amount_7,Charge_Name_8,Charge_Amount_8,Charge_Inclusive_8,Charge_Currency_8,Charge_Currency_Amount_8,Charge_Name_9,Charge_Amount_9,Charge_Inclusive_9,Charge_Currency_9,Charge_Currency_Amount_9,Instrument_To_Dealt_Rate,Trade_Date Time,Counterparty_BIC_Code,BO_User,BO_State,Charge_Name_10,Charge_Amount_10,Charge_Inclusive_10,Charge_Currency_10,Charge_Currency_Amount_10,Charge_Name_11,Charge_Amount_11,Charge_Inclusive_11,Charge_Currency_11,Charge_Currency_Amount_11,Charge_Name_12,Charge_Amount_12,Charge_Inclusive_12,Charge_Currency_12,Charge_Currency_Amount_12,Charge_Name_13,Charge_Amount_13,Charge_Inclusive_13,Charge_Currency_13,Charge_Currency_Amount_13,Charge_Name_14,Charge_Amount_14,Charge_Inclusive_14,Charge_Currency_14,Charge_Currency_Amount_14,Charge_Name_15,Charge_Amount_15,Charge_Inclusive_15,Charge_Currency_15,Charge_Currency_Amount_15,Dealt_Price_Type,BO_Sub_Account_CREF,BO_Sub_Account_CRF2,Trader_Ref,Execution_Venue,Order_Price_Type,Link_Reference,BO_Clearing_Service_Id,Representative_Id,Investor_Id,Exchange_Account_Id,Official_Place_Of_Listing,Listing_Exchange_Id,Reporting_Exchange_Id,Basket_Id,Entered_Dealt_To_Settlement_Rate,Entered_Dealt_To_Settlement_Sense,Entered_Instrument_To_Dealt_Rate,Entered_Instrument_To_Dealt_Sense,Order_Entry_Type,Payment_Method_Id,BO_Instrument_Code_1,Riskless_Flag,Counterparty_Contact,BO_Instrument_Code_2,Original_Counterparty,BO_Original_Counterparty,BO_Original_Counterparty_CREF,BO_Original_Counterparty_CREF2,table Report File
1760112,8129,M,I,B,71,TRE.MA,ES0178165017,B16FTB9,MAD,29.52,29.52437,2095.92,2096.23,2096.23,MSALGO,20170804,09:34:59,00028316497TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.31,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:34:59,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:34:59,0,0,0,29.52,,29.52437,2096.23,Broker fill,,ESIBL,,,BROKERAGE,0.310000002,Y,EUR,0.31,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:34:59.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760113,8129,M,I,B,92,TRE.MA,ES0178165017,B16FTB9,MAD,29.53,29.53446,2716.76,2717.17,2717.17,MSALGO,20170804,09:34:59,00028316498TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.41,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:34:59,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:34:59,0,0,0,29.53,,29.53446,2717.17,Broker fill,,ESIBL,,,BROKERAGE,0.409999996,Y,EUR,0.41,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:34:59.957000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760114,8129,M,I,B,105,TRE.MA,ES0178165017,B16FTB9,MAD,29.545,29.54948,3102.23,3102.7,3102.7,MSALGO,20170804,09:35:04,00028316499TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.47,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:35:05,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:35:05,0,0,0,29.545,,29.54948,3102.7,Broker fill,,ESIBL,,,BROKERAGE,0.469999999,Y,EUR,0.47,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:35:04.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760115,8129,M,I,B,95,TRE.MA,ES0178165017,B16FTB9,MAD,29.545,29.54942,2806.78,2807.2,2807.2,MSALGO,20170804,09:35:10,00028316500TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.42,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:35:10,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:35:10,0,0,0,29.545,,29.54942,2807.2,Broker fill,,ESIBL,,,BROKERAGE,0.419999987,Y,EUR,0.42,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:35:10.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760116,8129,M,I,B,120,TRE.MA,ES0178165017,B16FTB9,MAD,29.595,29.59942,3551.4,3551.93,3551.93,MSALGO,20170804,09:36:45,00028316501TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.53,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:36:45,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:36:45,0,0,0,29.595,,29.59942,3551.93,Broker fill,,ESIBL,,,BROKERAGE,0.529999971,Y,EUR,0.53,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:36:45.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760117,8129,M,I,B,34,TRE.MA,ES0178165017,B16FTB9,MAD,29.595,29.59941,1006.23,1006.38,1006.38,MSALGO,20170804,09:36:49,00028316502TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.15,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:36:49,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:36:49,0,0,0,29.595,,29.59941,1006.38,Broker fill,,ESIBL,,,BROKERAGE,0.150000006,Y,EUR,0.15,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:36:49.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760118,8129,M,I,B,74,TRE.MA,ES0178165017,B16FTB9,MAD,29.6,29.60446,2190.4,2190.73,2190.73,MSALGO,20170804,09:36:50,00028316503TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.33,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:36:50,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:36:50,0,0,0,29.6,,29.60446,2190.73,Broker fill,,ESIBL,,,BROKERAGE,0.330000013,Y,EUR,0.33,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:36:50.003000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760119,8129,M,I,B,25,TRE.MA,ES0178165017,B16FTB9,MAD,29.6,29.6044,740,740.11,740.11,MSALGO,20170804,09:36:50,00028316504TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.11,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:36:50,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:36:50,0,0,0,29.6,,29.6044,740.11,Broker fill,,ESIBL,,,BROKERAGE,0.109999999,Y,EUR,0.11,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:36:50.003000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760120,8129,M,I,B,108,TRE.MA,ES0178165017,B16FTB9,MAD,29.595,29.59945,3196.26,3196.74,3196.74,MSALGO,20170804,09:36:56,00028316505TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.48,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:36:56,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:36:56,0,0,0,29.595,,29.59945,3196.74,Broker fill,,ESIBL,,,BROKERAGE,0.479999989,Y,EUR,0.48,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:36:56.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760121,8129,M,I,B,96,TRE.MA,ES0178165017,B16FTB9,MAD,29.6,29.60448,2841.6,2842.03,2842.03,MSALGO,20170804,09:36:56,00028316506TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.43,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:36:56,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:36:56,0,0,0,29.6,,29.60448,2842.03,Broker fill,,ESIBL,,,BROKERAGE,0.430000007,Y,EUR,0.43,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:36:56.882000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,AQXE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760122,8129,M,I,B,101,TRE.MA,ES0178165017,B16FTB9,MAD,29.595,29.59945,2989.1,2989.55,2989.55,MSALGO,20170804,09:38:18,00028316507TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.45,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:38:18,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:38:18,0,0,0,29.595,,29.59945,2989.55,Broker fill,,ESIBL,,,BROKERAGE,0.449999988,Y,EUR,0.45,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:38:18.180000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760123,8129,M,I,B,63,TRE.MA,ES0178165017,B16FTB9,MAD,29.625,29.62944,1866.38,1866.66,1866.66,MSALGO,20170804,09:38:18,00028316508TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.28,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:38:18,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:38:18,0,0,0,29.625,,29.62944,1866.66,Broker fill,,ESIBL,,,BROKERAGE,0.280000001,Y,EUR,0.28,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:38:18.444000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760124,8129,M,I,B,63,TRE.MA,ES0178165017,B16FTB9,MAD,29.625,29.62944,1866.38,1866.66,1866.66,MSALGO,20170804,09:38:18,00028316509TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.28,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:38:18,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:38:18,0,0,0,29.625,,29.62944,1866.66,Broker fill,,ESIBL,,,BROKERAGE,0.280000001,Y,EUR,0.28,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:38:18.445000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,BATE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760125,8129,M,I,B,107,TRE.MA,ES0178165017,B16FTB9,MAD,29.64,29.64449,3171.48,3171.96,3171.96,MSALGO,20170804,09:38:21,00028316510TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.48,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:38:21,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:38:21,0,0,0,29.64,,29.64449,3171.96,Broker fill,,ESIBL,,,BROKERAGE,0.479999989,Y,EUR,0.48,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:38:21.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760126,8129,M,I,B,103,TRE.MA,ES0178165017,B16FTB9,MAD,29.64,29.64447,3052.92,3053.38,3053.38,MSALGO,20170804,09:38:59,00028316511TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.46,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:38:59,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:38:59,0,0,0,29.64,,29.64447,3053.38,Broker fill,,ESIBL,,,BROKERAGE,0.460000008,Y,EUR,0.46,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:38:59.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760127,8129,M,I,B,108,TRE.MA,ES0178165017,B16FTB9,MAD,29.655,29.65944,3202.74,3203.22,3203.22,MSALGO,20170804,09:40:04,00028316512TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.48,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:40:04,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:40:04,0,0,0,29.655,,29.65944,3203.22,Broker fill,,ESIBL,,,BROKERAGE,0.479999989,Y,EUR,0.48,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:40:04.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760128,8129,M,I,B,21,TRE.MA,ES0178165017,B16FTB9,MAD,29.655,29.65929,622.76,622.85,622.85,MSALGO,20170804,09:40:09,00028316513TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.09,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:40:09,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:40:09,0,0,0,29.655,,29.65929,622.85,Broker fill,,ESIBL,,,BROKERAGE,0.090000004,Y,EUR,0.09,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:40:09.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760129,8129,M,I,B,70,TRE.MA,ES0178165017,B16FTB9,MAD,29.655,29.65943,2075.85,2076.16,2076.16,MSALGO,20170804,09:40:09,00028316514TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.31,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:40:09,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:40:09,0,0,0,29.655,,29.65943,2076.16,Broker fill,,ESIBL,,,BROKERAGE,0.310000002,Y,EUR,0.31,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:40:09.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
